Date,DayOfWeek,Source,Destination,DepartureTime,SeatsAvailable,Bookings,Price,Holiday,Weather,EventNearby
2025-05-31,Saturday,Mumbai,Bangalore,21:00,40,22,518,No,Cloudy,No
2025-03-11,Tuesday,Pune,Hyderabad,09:00,40,25,658,Yes,Clear,Yes
2025-03-12,Wednesday,Pune,Chennai,06:00,40,33,654,No,Rainy,No
2025-01-26,Sunday,Hyderabad,Pune,09:00,40,26,651,Yes,Cloudy,No
2025-01-05,Sunday,Chennai,Hyderabad,15:00,40,34,656,No,Rainy,Yes
2025-05-29,Thursday,Chennai,Pune,21:00,40,30,696,No,Rainy,No
2025-03-08,Saturday,Hyderabad,Chennai,18:00,40,12,655,No,Rainy,No
2025-04-15,Tuesday,Hyderabad,Mumbai,12:00,40,24,629,No,Clear,No
2025-05-14,Wednesday,Mumbai,Pune,15:00,40,27,643,No,Clear,No
2025-01-19,Sunday,Hyderabad,Pune,06:00,40,21,511,No,Rainy,Yes
2025-05-21,Wednesday,Pune,Hyderabad,09:00,40,16,531,No,Cloudy,No
2025-06-05,Thursday,Pune,Chennai,21:00,40,12,484,No,Cloudy,Yes
2025-01-20,Monday,Bangalore,Hyderabad,18:00,40,14,542,Yes,Cloudy,No
2025-02-16,Sunday,Hyderabad,Mumbai,12:00,40,18,639,No,Clear,No
2025-06-04,Wednesday,Bangalore,Chennai,06:00,40,11,653,No,Rainy,No
2025-03-06,Thursday,Mumbai,Chennai,12:00,40,10,573,No,Rainy,No
2025-02-27,Thursday,Pune,Chennai,15:00,40,30,649,No,Rainy,No
2025-04-26,Saturday,Hyderabad,Chennai,18:00,40,18,607,No,Clear,Yes
2025-02-16,Sunday,Mumbai,Hyderabad,09:00,40,35,674,No,Clear,No
2025-05-26,Monday,Pune,Mumbai,09:00,40,25,551,No,Cloudy,No
2025-06-20,Friday,Chennai,Pune,21:00,40,30,551,No,Clear,Yes
2025-01-31,Friday,Bangalore,Pune,12:00,40,24,693,No,Clear,No
2025-05-08,Thursday,Hyderabad,Bangalore,21:00,40,33,695,No,Cloudy,Yes
2025-03-29,Saturday,Mumbai,Pune,06:00,40,33,653,Yes,Rainy,No
2025-05-09,Friday,Mumbai,Pune,18:00,40,16,585,No,Clear,No
2025-03-12,Wednesday,Chennai,Mumbai,06:00,40,32,755,Yes,Clear,Yes
2025-03-31,Monday,Pune,Mumbai,12:00,40,31,653,No,Rainy,No
2025-06-08,Sunday,Chennai,Pune,15:00,40,30,738,No,Cloudy,No
2025-03-03,Monday,Chennai,Mumbai,12:00,40,31,561,No,Rainy,Yes
2025-04-04,Friday,Hyderabad,Mumbai,15:00,40,40,658,Yes,Rainy,Yes
2025-06-14,Saturday,Pune,Hyderabad,12:00,40,21,576,No,Clear,No
2025-05-22,Thursday,Bangalore,Mumbai,18:00,40,20,603,Yes,Clear,No
2025-05-29,Thursday,Hyderabad,Bangalore,21:00,40,22,587,No,Clear,No
2025-05-15,Thursday,Bangalore,Pune,06:00,40,39,617,No,Cloudy,Yes
2025-04-01,Tuesday,Bangalore,Mumbai,09:00,40,15,663,Yes,Rainy,Yes
2025-02-06,Thursday,Mumbai,Hyderabad,18:00,40,26,582,No,Rainy,No
2025-02-21,Friday,Chennai,Mumbai,15:00,40,40,710,No,Cloudy,Yes
2025-01-10,Friday,Hyderabad,Bangalore,09:00,40,28,698,No,Clear,No
2025-05-02,Friday,Chennai,Bangalore,12:00,40,34,717,No,Clear,No
2025-03-14,Friday,Bangalore,Chennai,06:00,40,13,493,Yes,Rainy,No
2025-06-24,Tuesday,Pune,Hyderabad,06:00,40,26,692,No,Rainy,Yes
2025-05-01,Thursday,Hyderabad,Bangalore,09:00,40,18,554,No,Clear,No
2025-02-25,Tuesday,Chennai,Mumbai,21:00,40,23,568,No,Rainy,No
2025-03-29,Saturday,Bangalore,Pune,21:00,40,22,557,No,Rainy,No
2025-04-30,Wednesday,Bangalore,Mumbai,18:00,40,11,578,No,Cloudy,No
2025-01-22,Wednesday,Pune,Chennai,09:00,40,22,534,No,Clear,No
2025-02-25,Tuesday,Pune,Chennai,09:00,40,35,754,Yes,Cloudy,Yes
2025-02-23,Sunday,Hyderabad,Mumbai,15:00,40,34,695,No,Cloudy,Yes
2025-05-29,Thursday,Bangalore,Chennai,21:00,40,21,535,No,Cloudy,No
2025-01-08,Wednesday,Mumbai,Hyderabad,06:00,40,34,707,No,Cloudy,No
2025-06-24,Tuesday,Chennai,Mumbai,18:00,40,34,628,No,Rainy,No
2025-03-07,Friday,Pune,Hyderabad,15:00,40,32,733,No,Cloudy,No
2025-01-02,Thursday,Chennai,Pune,18:00,40,31,603,Yes,Clear,No
2025-01-31,Friday,Mumbai,Bangalore,21:00,40,17,611,No,Cloudy,Yes
2025-05-13,Tuesday,Chennai,Pune,12:00,40,31,701,No,Clear,No
2025-03-22,Saturday,Pune,Bangalore,06:00,40,16,640,Yes,Clear,No
2025-04-06,Sunday,Mumbai,Chennai,21:00,40,29,744,No,Clear,No
2025-01-14,Tuesday,Bangalore,Pune,09:00,40,17,535,No,Rainy,Yes
2025-02-26,Wednesday,Bangalore,Hyderabad,09:00,40,10,512,No,Cloudy,No
2025-01-08,Wednesday,Mumbai,Chennai,12:00,40,31,673,No,Clear,No
2025-02-23,Sunday,Hyderabad,Chennai,06:00,40,15,558,Yes,Rainy,No
2025-01-02,Thursday,Bangalore,Pune,09:00,40,11,464,No,Rainy,No
2025-06-27,Friday,Mumbai,Bangalore,06:00,40,11,600,No,Clear,No
2025-03-02,Sunday,Bangalore,Pune,12:00,40,24,633,No,Rainy,No
2025-05-05,Monday,Pune,Mumbai,09:00,40,12,643,No,Rainy,No
2025-03-26,Wednesday,Chennai,Hyderabad,18:00,40,27,575,No,Cloudy,No
2025-05-05,Monday,Hyderabad,Bangalore,18:00,40,14,620,No,Cloudy,No
2025-04-01,Tuesday,Bangalore,Pune,09:00,40,31,662,No,Cloudy,No
2025-05-16,Friday,Pune,Chennai,12:00,40,10,558,No,Rainy,Yes
2025-06-08,Sunday,Chennai,Pune,12:00,40,31,641,No,Cloudy,No
2025-01-04,Saturday,Chennai,Pune,18:00,40,32,690,No,Rainy,No
2025-05-27,Tuesday,Hyderabad,Pune,12:00,40,22,623,No,Cloudy,Yes
2025-04-16,Wednesday,Pune,Hyderabad,12:00,40,33,659,No,Rainy,No
2025-03-27,Thursday,Pune,Chennai,06:00,40,17,683,No,Rainy,Yes
2025-03-26,Wednesday,Chennai,Mumbai,15:00,40,31,649,No,Cloudy,Yes
2025-03-14,Friday,Bangalore,Hyderabad,09:00,40,33,715,No,Clear,No
2025-03-05,Wednesday,Mumbai,Pune,18:00,40,27,688,Yes,Cloudy,Yes
2025-03-14,Friday,Pune,Hyderabad,18:00,40,18,674,No,Cloudy,No
2025-01-28,Tuesday,Mumbai,Pune,09:00,40,27,574,Yes,Rainy,No
2025-03-26,Wednesday,Chennai,Hyderabad,12:00,40,23,629,No,Clear,No
2025-03-09,Sunday,Pune,Chennai,15:00,40,14,595,No,Clear,No
2025-02-07,Friday,Mumbai,Pune,12:00,40,23,692,Yes,Clear,No
2025-06-10,Tuesday,Hyderabad,Pune,06:00,40,9,517,No,Rainy,No
2025-04-04,Friday,Chennai,Hyderabad,12:00,40,19,542,No,Rainy,No
2025-02-01,Saturday,Mumbai,Bangalore,09:00,40,32,666,No,Rainy,No
2025-05-11,Sunday,Bangalore,Pune,06:00,40,7,541,No,Rainy,No
2025-01-14,Tuesday,Chennai,Hyderabad,06:00,40,31,675,No,Cloudy,No
2025-05-24,Saturday,Chennai,Hyderabad,06:00,40,16,580,No,Rainy,No
2025-05-23,Friday,Mumbai,Chennai,18:00,40,31,729,No,Clear,No
2025-04-18,Friday,Bangalore,Pune,21:00,40,24,672,No,Clear,Yes
2025-01-21,Tuesday,Bangalore,Chennai,12:00,40,26,542,No,Clear,Yes
2025-01-09,Thursday,Pune,Bangalore,21:00,40,28,650,No,Clear,No
2025-03-04,Tuesday,Mumbai,Chennai,09:00,40,14,613,No,Rainy,No
2025-06-12,Thursday,Mumbai,Bangalore,21:00,40,29,599,No,Clear,No
2025-05-16,Friday,Chennai,Pune,15:00,40,23,618,No,Cloudy,No
2025-03-05,Wednesday,Chennai,Hyderabad,21:00,40,37,660,Yes,Clear,Yes
2025-02-17,Monday,Mumbai,Pune,12:00,40,23,593,No,Clear,No
2025-03-12,Wednesday,Bangalore,Pune,15:00,40,34,612,No,Clear,No
2025-05-07,Wednesday,Pune,Mumbai,15:00,40,17,508,No,Rainy,No
2025-06-24,Tuesday,Pune,Mumbai,15:00,40,31,634,No,Cloudy,Yes
2025-04-10,Thursday,Pune,Mumbai,21:00,40,32,705,Yes,Cloudy,No
2025-06-07,Saturday,Chennai,Hyderabad,06:00,40,22,589,No,Cloudy,No
2025-06-17,Tuesday,Hyderabad,Bangalore,18:00,40,35,724,No,Clear,No
2025-01-03,Friday,Pune,Mumbai,12:00,40,20,632,No,Rainy,No
2025-01-17,Friday,Bangalore,Hyderabad,09:00,40,37,653,No,Clear,Yes
2025-04-09,Wednesday,Pune,Mumbai,09:00,40,24,700,Yes,Clear,Yes
2025-05-23,Friday,Chennai,Bangalore,15:00,40,28,617,No,Clear,Yes
2025-06-30,Monday,Pune,Hyderabad,15:00,40,35,659,No,Clear,No
2025-03-25,Tuesday,Pune,Mumbai,21:00,40,24,689,No,Cloudy,No
2025-04-13,Sunday,Chennai,Mumbai,18:00,40,24,708,No,Rainy,Yes
2025-02-03,Monday,Mumbai,Pune,21:00,40,32,666,No,Rainy,Yes
2025-02-27,Thursday,Hyderabad,Mumbai,06:00,40,27,584,No,Clear,Yes
2025-03-06,Thursday,Chennai,Hyderabad,06:00,40,40,664,Yes,Clear,Yes
2025-04-27,Sunday,Bangalore,Pune,09:00,40,34,741,Yes,Cloudy,Yes
2025-06-18,Wednesday,Bangalore,Pune,15:00,40,24,532,No,Clear,Yes
2025-05-20,Tuesday,Bangalore,Pune,09:00,40,26,651,No,Clear,No
2025-04-19,Saturday,Mumbai,Bangalore,09:00,40,31,754,No,Rainy,No
2025-03-13,Thursday,Hyderabad,Bangalore,09:00,40,33,694,No,Clear,No
2025-06-07,Saturday,Bangalore,Mumbai,06:00,40,20,617,Yes,Clear,Yes
2025-06-17,Tuesday,Chennai,Mumbai,12:00,40,14,591,No,Clear,No
2025-01-05,Sunday,Hyderabad,Pune,18:00,40,35,649,No,Clear,No
2025-02-25,Tuesday,Chennai,Hyderabad,06:00,40,25,712,No,Clear,No
2025-04-04,Friday,Bangalore,Hyderabad,06:00,40,14,505,No,Clear,No
2025-01-28,Tuesday,Mumbai,Pune,12:00,40,13,537,No,Clear,No
2025-04-25,Friday,Hyderabad,Bangalore,06:00,40,24,592,No,Clear,No
2025-03-05,Wednesday,Bangalore,Hyderabad,15:00,40,11,499,No,Cloudy,No
2025-02-26,Wednesday,Hyderabad,Mumbai,06:00,40,10,557,No,Cloudy,No
2025-02-07,Friday,Chennai,Mumbai,12:00,40,14,483,No,Clear,No
2025-06-22,Sunday,Hyderabad,Mumbai,21:00,40,27,536,No,Rainy,Yes
2025-01-02,Thursday,Chennai,Mumbai,18:00,40,20,618,No,Cloudy,No
2025-01-20,Monday,Bangalore,Hyderabad,06:00,40,24,696,No,Clear,No
2025-06-03,Tuesday,Hyderabad,Bangalore,09:00,40,17,679,No,Clear,No
2025-06-28,Saturday,Hyderabad,Chennai,21:00,40,33,714,No,Cloudy,No
2025-06-29,Sunday,Chennai,Bangalore,15:00,40,28,615,No,Clear,No
2025-02-18,Tuesday,Hyderabad,Chennai,21:00,40,20,674,No,Clear,Yes
2025-03-09,Sunday,Mumbai,Hyderabad,21:00,40,28,546,No,Cloudy,No
2025-02-06,Thursday,Bangalore,Pune,06:00,40,17,563,No,Rainy,No
2025-05-20,Tuesday,Pune,Chennai,12:00,40,25,588,Yes,Rainy,Yes
2025-02-27,Thursday,Mumbai,Bangalore,09:00,40,25,574,Yes,Cloudy,No
2025-04-30,Wednesday,Bangalore,Chennai,18:00,40,38,649,No,Cloudy,Yes
2025-04-26,Saturday,Mumbai,Chennai,21:00,40,10,641,No,Clear,No
2025-03-11,Tuesday,Mumbai,Chennai,06:00,40,29,588,No,Cloudy,No
2025-05-22,Thursday,Hyderabad,Bangalore,21:00,40,21,643,No,Rainy,No
2025-04-06,Sunday,Mumbai,Chennai,15:00,40,21,659,No,Cloudy,No
2025-01-25,Saturday,Mumbai,Bangalore,21:00,40,34,584,No,Clear,Yes
2025-06-25,Wednesday,Chennai,Pune,18:00,40,30,613,Yes,Cloudy,No
2025-06-16,Monday,Bangalore,Mumbai,18:00,40,27,667,No,Cloudy,Yes
2025-06-04,Wednesday,Chennai,Pune,06:00,40,28,630,No,Rainy,No
2025-02-08,Saturday,Chennai,Hyderabad,12:00,40,20,501,No,Rainy,No
2025-05-28,Wednesday,Chennai,Mumbai,09:00,40,30,632,No,Cloudy,No
2025-04-19,Saturday,Hyderabad,Bangalore,15:00,40,24,681,Yes,Rainy,No
2025-06-18,Wednesday,Mumbai,Chennai,06:00,40,7,465,No,Rainy,No
2025-01-07,Tuesday,Pune,Bangalore,15:00,40,26,676,No,Rainy,No
2025-01-01,Wednesday,Pune,Chennai,21:00,40,14,597,No,Clear,No
2025-06-26,Thursday,Mumbai,Bangalore,18:00,40,29,670,Yes,Rainy,No
2025-05-07,Wednesday,Bangalore,Chennai,12:00,40,25,550,No,Cloudy,Yes
2025-01-27,Monday,Pune,Hyderabad,15:00,40,20,611,No,Rainy,No
2025-01-08,Wednesday,Mumbai,Pune,09:00,40,29,720,No,Rainy,No
2025-01-29,Wednesday,Pune,Bangalore,09:00,40,26,591,Yes,Clear,No
2025-05-26,Monday,Mumbai,Hyderabad,21:00,40,20,512,No,Rainy,No
2025-05-07,Wednesday,Chennai,Bangalore,15:00,40,33,699,No,Cloudy,No
2025-04-17,Thursday,Mumbai,Bangalore,12:00,40,15,602,No,Rainy,Yes
2025-03-09,Sunday,Pune,Mumbai,12:00,40,30,690,No,Rainy,Yes
2025-03-20,Thursday,Hyderabad,Bangalore,12:00,40,33,610,No,Rainy,No
2025-03-31,Monday,Hyderabad,Chennai,06:00,40,18,599,No,Clear,No
2025-06-13,Friday,Pune,Chennai,09:00,40,17,634,No,Cloudy,Yes
2025-05-28,Wednesday,Hyderabad,Bangalore,12:00,40,15,670,No,Clear,Yes
2025-05-23,Friday,Mumbai,Bangalore,06:00,40,26,718,No,Cloudy,No
2025-05-03,Saturday,Chennai,Hyderabad,09:00,40,35,588,No,Cloudy,Yes
2025-02-04,Tuesday,Pune,Hyderabad,18:00,40,13,494,No,Cloudy,No
2025-02-17,Monday,Pune,Bangalore,15:00,40,16,574,No,Rainy,No
2025-02-01,Saturday,Mumbai,Bangalore,18:00,40,19,607,No,Clear,Yes
2025-06-15,Sunday,Mumbai,Pune,12:00,40,28,706,No,Clear,No
2025-03-12,Wednesday,Mumbai,Hyderabad,21:00,40,25,702,No,Cloudy,No
2025-06-19,Thursday,Mumbai,Pune,18:00,40,21,582,Yes,Cloudy,Yes
2025-06-14,Saturday,Chennai,Hyderabad,12:00,40,34,660,No,Rainy,Yes
2025-01-09,Thursday,Pune,Bangalore,15:00,40,16,659,Yes,Rainy,Yes
2025-04-06,Sunday,Mumbai,Hyderabad,15:00,40,20,596,Yes,Rainy,Yes
2025-04-28,Monday,Bangalore,Pune,12:00,40,19,522,Yes,Rainy,No
2025-01-16,Thursday,Bangalore,Chennai,12:00,40,33,631,Yes,Cloudy,No
2025-06-09,Monday,Hyderabad,Pune,12:00,40,12,594,No,Clear,Yes
2025-01-19,Sunday,Pune,Mumbai,18:00,40,15,670,No,Rainy,No
2025-06-10,Tuesday,Pune,Bangalore,12:00,40,21,530,No,Cloudy,Yes
2025-01-23,Thursday,Chennai,Mumbai,06:00,40,22,523,No,Cloudy,No
2025-06-14,Saturday,Bangalore,Mumbai,12:00,40,17,567,No,Rainy,Yes
2025-03-14,Friday,Mumbai,Bangalore,06:00,40,20,681,No,Clear,No
2025-03-06,Thursday,Mumbai,Bangalore,09:00,40,25,588,No,Rainy,Yes
2025-06-20,Friday,Chennai,Hyderabad,12:00,40,35,734,No,Clear,No
2025-03-29,Saturday,Chennai,Mumbai,21:00,40,15,588,Yes,Rainy,Yes
2025-05-28,Wednesday,Chennai,Bangalore,15:00,40,35,575,Yes,Clear,Yes
2025-02-13,Thursday,Hyderabad,Pune,21:00,40,24,675,Yes,Cloudy,No
2025-03-28,Friday,Mumbai,Hyderabad,21:00,40,18,521,No,Rainy,No
2025-02-19,Wednesday,Hyderabad,Bangalore,15:00,40,11,542,No,Rainy,No
2025-06-02,Monday,Bangalore,Pune,15:00,40,24,685,No,Cloudy,No
2025-06-06,Friday,Bangalore,Pune,21:00,40,32,644,No,Clear,No
2025-02-15,Saturday,Chennai,Hyderabad,09:00,40,29,617,Yes,Rainy,No
2025-02-10,Monday,Pune,Hyderabad,18:00,40,39,726,Yes,Clear,Yes
2025-04-03,Thursday,Mumbai,Bangalore,18:00,40,16,510,Yes,Clear,No
2025-02-11,Tuesday,Bangalore,Chennai,15:00,40,33,744,No,Clear,Yes
2025-03-20,Thursday,Mumbai,Pune,15:00,40,32,698,No,Cloudy,No
2025-02-07,Friday,Mumbai,Bangalore,18:00,40,32,586,Yes,Rainy,No
2025-04-17,Thursday,Chennai,Pune,21:00,40,20,548,No,Clear,No
2025-02-08,Saturday,Bangalore,Chennai,06:00,40,17,511,Yes,Clear,No
2025-04-02,Wednesday,Mumbai,Bangalore,09:00,40,31,587,No,Rainy,Yes
2025-02-07,Friday,Chennai,Mumbai,09:00,40,30,612,No,Cloudy,No
2025-02-10,Monday,Bangalore,Hyderabad,12:00,40,32,672,No,Cloudy,Yes
2025-01-11,Saturday,Mumbai,Pune,15:00,40,36,746,Yes,Clear,No
2025-06-12,Thursday,Pune,Mumbai,21:00,40,25,602,No,Cloudy,No
2025-01-14,Tuesday,Pune,Mumbai,15:00,40,34,615,No,Clear,Yes
2025-03-16,Sunday,Bangalore,Chennai,09:00,40,38,594,No,Rainy,Yes
2025-06-26,Thursday,Pune,Mumbai,09:00,40,14,558,No,Cloudy,No
2025-03-12,Wednesday,Hyderabad,Mumbai,12:00,40,35,745,No,Clear,No
2025-05-17,Saturday,Pune,Bangalore,18:00,40,37,733,Yes,Cloudy,No
2025-05-22,Thursday,Chennai,Hyderabad,09:00,40,15,605,No,Clear,No
2025-05-28,Wednesday,Hyderabad,Mumbai,21:00,40,36,746,Yes,Rainy,No
2025-04-20,Sunday,Pune,Chennai,15:00,40,17,651,No,Rainy,No
2025-03-01,Saturday,Chennai,Mumbai,21:00,40,18,550,No,Rainy,No
2025-01-19,Sunday,Bangalore,Mumbai,21:00,40,30,598,No,Clear,No
2025-03-23,Sunday,Hyderabad,Pune,21:00,40,25,692,No,Clear,No
2025-01-01,Wednesday,Mumbai,Pune,12:00,40,35,647,Yes,Rainy,No
2025-06-18,Wednesday,Pune,Mumbai,09:00,40,23,695,No,Cloudy,No
2025-04-17,Thursday,Hyderabad,Chennai,09:00,40,28,631,No,Clear,No
2025-01-19,Sunday,Pune,Hyderabad,18:00,40,18,584,No,Cloudy,Yes
2025-05-30,Friday,Chennai,Pune,06:00,40,37,741,Yes,Clear,No
2025-01-18,Saturday,Chennai,Pune,06:00,40,21,533,No,Clear,No
2025-06-30,Monday,Bangalore,Chennai,18:00,40,31,613,No,Cloudy,No
2025-04-20,Sunday,Hyderabad,Mumbai,12:00,40,20,687,No,Clear,No
2025-01-08,Wednesday,Chennai,Bangalore,15:00,40,21,612,No,Clear,Yes
2025-06-29,Sunday,Mumbai,Pune,06:00,40,31,599,No,Clear,No
2025-02-25,Tuesday,Pune,Chennai,09:00,40,38,680,No,Cloudy,Yes
2025-03-20,Thursday,Mumbai,Hyderabad,09:00,40,20,691,No,Clear,Yes
2025-03-23,Sunday,Pune,Mumbai,09:00,40,16,498,No,Cloudy,No
2025-01-23,Thursday,Chennai,Hyderabad,09:00,40,27,663,No,Clear,No
2025-04-14,Monday,Hyderabad,Bangalore,06:00,40,32,626,No,Rainy,No
2025-06-22,Sunday,Bangalore,Chennai,09:00,40,36,760,No,Rainy,Yes
2025-04-17,Thursday,Chennai,Pune,21:00,40,16,608,Yes,Clear,No
2025-02-09,Sunday,Chennai,Bangalore,21:00,40,11,522,No,Rainy,Yes
2025-04-19,Saturday,Bangalore,Mumbai,21:00,40,32,609,No,Rainy,No
2025-02-17,Monday,Bangalore,Pune,18:00,40,10,503,No,Cloudy,No
2025-06-20,Friday,Hyderabad,Chennai,12:00,40,21,690,Yes,Cloudy,No
2025-02-22,Saturday,Chennai,Pune,09:00,40,13,540,Yes,Cloudy,No
2025-04-12,Saturday,Bangalore,Chennai,06:00,40,21,598,No,Clear,Yes
2025-03-27,Thursday,Mumbai,Hyderabad,09:00,40,17,658,Yes,Cloudy,No
2025-03-01,Saturday,Pune,Hyderabad,15:00,40,30,675,No,Rainy,No
2025-04-07,Monday,Bangalore,Mumbai,21:00,40,25,713,No,Cloudy,No
2025-04-23,Wednesday,Chennai,Bangalore,09:00,40,14,524,No,Cloudy,No
2025-06-05,Thursday,Pune,Chennai,18:00,40,30,712,No,Clear,No
2025-02-11,Tuesday,Bangalore,Pune,18:00,40,17,566,No,Clear,Yes
2025-03-29,Saturday,Pune,Mumbai,18:00,40,35,691,No,Clear,No
2025-02-27,Thursday,Chennai,Bangalore,18:00,40,31,741,No,Rainy,Yes
2025-06-23,Monday,Bangalore,Hyderabad,21:00,40,25,606,No,Clear,No
2025-05-11,Sunday,Chennai,Hyderabad,18:00,40,19,530,Yes,Rainy,No
2025-01-09,Thursday,Chennai,Pune,12:00,40,24,540,No,Clear,No
2025-06-22,Sunday,Pune,Hyderabad,12:00,40,30,552,Yes,Cloudy,Yes
2025-02-05,Wednesday,Bangalore,Mumbai,21:00,40,34,584,Yes,Cloudy,Yes
2025-06-25,Wednesday,Chennai,Pune,21:00,40,14,551,No,Rainy,No
2025-03-10,Monday,Chennai,Bangalore,15:00,40,29,661,No,Rainy,No
2025-04-30,Wednesday,Pune,Bangalore,21:00,40,36,769,No,Rainy,Yes
2025-01-10,Friday,Mumbai,Bangalore,21:00,40,38,716,No,Cloudy,Yes
2025-01-18,Saturday,Bangalore,Hyderabad,12:00,40,29,682,No,Rainy,No
2025-06-27,Friday,Bangalore,Pune,06:00,40,19,636,No,Clear,No
2025-04-20,Sunday,Mumbai,Pune,06:00,40,14,580,No,Cloudy,No
2025-02-02,Sunday,Chennai,Pune,15:00,40,28,561,Yes,Cloudy,No
2025-01-30,Thursday,Bangalore,Chennai,18:00,40,19,613,No,Clear,Yes
2025-01-13,Monday,Chennai,Pune,09:00,40,14,548,No,Clear,No
2025-04-07,Monday,Mumbai,Pune,21:00,40,30,743,No,Rainy,No
2025-02-24,Monday,Bangalore,Pune,09:00,40,24,679,No,Clear,No
2025-06-02,Monday,Pune,Bangalore,12:00,40,24,655,No,Rainy,Yes
2025-02-01,Saturday,Bangalore,Hyderabad,06:00,40,22,544,Yes,Cloudy,No
2025-03-05,Wednesday,Bangalore,Pune,12:00,40,37,627,No,Cloudy,Yes
2025-04-29,Tuesday,Chennai,Bangalore,15:00,40,40,650,Yes,Clear,Yes
2025-02-09,Sunday,Chennai,Mumbai,21:00,40,35,775,No,Clear,No
2025-06-26,Thursday,Chennai,Hyderabad,15:00,40,34,622,Yes,Clear,No
2025-02-01,Saturday,Bangalore,Pune,12:00,40,15,572,Yes,Clear,Yes
2025-01-03,Friday,Mumbai,Chennai,09:00,40,10,542,No,Rainy,No
2025-02-02,Sunday,Hyderabad,Chennai,21:00,40,23,715,No,Clear,No
2025-04-23,Wednesday,Hyderabad,Pune,09:00,40,38,621,No,Rainy,Yes
2025-04-15,Tuesday,Bangalore,Pune,21:00,40,17,673,No,Rainy,No
2025-02-06,Thursday,Mumbai,Chennai,18:00,40,24,715,No,Cloudy,No
2025-03-23,Sunday,Pune,Bangalore,15:00,40,20,636,No,Rainy,No
2025-01-28,Tuesday,Chennai,Pune,06:00,40,28,629,Yes,Clear,Yes
2025-05-11,Sunday,Bangalore,Hyderabad,21:00,40,29,675,No,Rainy,No
2025-05-13,Tuesday,Bangalore,Pune,06:00,40,25,708,No,Cloudy,No
2025-06-20,Friday,Pune,Chennai,18:00,40,34,662,No,Rainy,No
2025-03-08,Saturday,Chennai,Hyderabad,12:00,40,28,604,Yes,Rainy,No
2025-03-15,Saturday,Chennai,Mumbai,12:00,40,27,548,No,Clear,Yes
2025-01-13,Monday,Mumbai,Chennai,15:00,40,20,639,No,Rainy,No
2025-04-22,Tuesday,Hyderabad,Mumbai,12:00,40,28,598,No,Clear,No
2025-05-24,Saturday,Chennai,Pune,21:00,40,14,501,No,Clear,No
2025-01-06,Monday,Chennai,Bangalore,15:00,40,29,556,Yes,Cloudy,Yes
2025-01-24,Friday,Mumbai,Chennai,18:00,40,16,641,No,Rainy,No
2025-03-06,Thursday,Mumbai,Chennai,15:00,40,21,676,No,Cloudy,No
2025-01-27,Monday,Mumbai,Hyderabad,09:00,40,19,590,Yes,Cloudy,No
2025-01-16,Thursday,Hyderabad,Pune,09:00,40,24,588,No,Rainy,No
2025-02-09,Sunday,Mumbai,Hyderabad,09:00,40,35,702,No,Clear,No
2025-06-01,Sunday,Chennai,Mumbai,21:00,40,33,655,No,Cloudy,No
2025-06-09,Monday,Chennai,Mumbai,21:00,40,36,765,No,Clear,Yes
2025-01-28,Tuesday,Mumbai,Hyderabad,21:00,40,21,532,No,Rainy,No
2025-05-16,Friday,Hyderabad,Bangalore,09:00,40,15,529,No,Cloudy,No
2025-06-03,Tuesday,Hyderabad,Mumbai,21:00,40,24,624,No,Cloudy,No
2025-03-11,Tuesday,Bangalore,Pune,06:00,40,21,530,No,Cloudy,No
2025-01-21,Tuesday,Hyderabad,Mumbai,09:00,40,21,506,No,Clear,No
2025-02-04,Tuesday,Hyderabad,Bangalore,06:00,40,31,646,No,Rainy,Yes
2025-02-13,Thursday,Pune,Bangalore,15:00,40,35,644,No,Cloudy,No
2025-02-16,Sunday,Hyderabad,Bangalore,12:00,40,17,648,No,Clear,No
2025-04-27,Sunday,Hyderabad,Bangalore,21:00,40,34,761,No,Clear,No
2025-05-29,Thursday,Hyderabad,Chennai,12:00,40,20,693,Yes,Clear,Yes
2025-02-12,Wednesday,Bangalore,Pune,09:00,40,34,740,No,Rainy,Yes
2025-04-08,Tuesday,Chennai,Hyderabad,15:00,40,15,566,Yes,Cloudy,No
2025-02-16,Sunday,Bangalore,Hyderabad,06:00,40,39,608,No,Clear,Yes
2025-05-02,Friday,Pune,Bangalore,09:00,40,19,544,No,Clear,Yes
2025-03-12,Wednesday,Bangalore,Pune,18:00,40,24,691,No,Clear,No
2025-04-06,Sunday,Pune,Chennai,18:00,40,10,488,Yes,Rainy,No
2025-02-14,Friday,Bangalore,Mumbai,06:00,40,34,641,No,Clear,No
2025-03-30,Sunday,Hyderabad,Bangalore,18:00,40,22,543,No,Rainy,No
2025-03-02,Sunday,Hyderabad,Chennai,12:00,40,22,539,No,Rainy,No
2025-04-28,Monday,Chennai,Mumbai,18:00,40,34,570,Yes,Clear,Yes
2025-06-04,Wednesday,Chennai,Bangalore,15:00,40,33,636,No,Clear,No
2025-02-01,Saturday,Hyderabad,Chennai,06:00,40,22,599,No,Rainy,No
2025-05-13,Tuesday,Mumbai,Hyderabad,12:00,40,10,600,No,Cloudy,No
2025-03-28,Friday,Pune,Chennai,12:00,40,24,565,No,Cloudy,No
2025-03-05,Wednesday,Mumbai,Pune,18:00,40,20,586,No,Cloudy,Yes
2025-01-27,Monday,Pune,Chennai,12:00,40,38,756,No,Clear,Yes
